gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,service_count,has_no_support,is_high_value,payment_risk,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Growing,tenure_group_Loyal,tenure_group_Mature,tenure_group_New,tenure_group_nan,Churn
0,0,0,0,-1.2459018271676523,1,0,0.5266879625124542,-0.9398067421948559,86.20525326369341,4,1,0,1,0.0,0.7746187319932342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22538126800676583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-0.26740988509236957,1,0,0.31258319157511494,-0.20317129449103127,70.59830413701198,2,1,0,0,0.0,0.80416691586573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19583308413427003,0.0,0.0,1.0,0.0,0.0,1
0,0,0,0,-0.9809349430550278,1,1,0.9757403957856512,-0.6546926355815201,96.51458198581985,6,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8591970511073239,0.0,0.14080294889267608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,0.2537112441820895,1,1,0.6446923273256704,0.425407304963101,84.03593416809132,4,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6224136415659967,0.0,0.37758635843400334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0,0,0,0,-0.5813954963003249,1,1,1.0312086440629156,-0.24722782522397443,95.16459985114327,6,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7813218557473051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21867814425269494,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,0,1,0,-0.8574875892660889,1,0,0.7993967881652315,-0.5364067252933765,94.36826330093442,4,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5782983994203607,0.0,0.0,0.42170160057963935,0.0,1
0,0,0,0,-1.207972606214131,1,1,0.18153311854148727,-0.9258405853188002,68.37539728593526,2,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-1.2774445836787656,0,0,-0.9686251053506983,-0.99169557433005,35.617786638953426,2,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8111237699334709,0.0,0.1888762300665291,0.0,0.0,0.0,0.8111237699334709,0.1888762300665291,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-0.43714100229298614,1,1,1.0193796793294525,-0.09023726416970697,96.03254011946002,5,1,1,0,0.0,0.6359547071637285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3640452928362715,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6359547071637285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,0,0,0,-0.8544346977413284,1,1,1.1203626875833026,-0.5031713431290664,100.3052070883188,6,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3881657061269955,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,1,1,-1.1136513637519447,1,1,-0.3052622448958686,-0.8867276049862415,54.696121656465074,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,0,1,0,1.0541995736503795,1,1,0.955708255009729,1.4082536597950266,93.91738036551806,5,0,1,0,0.0,1.0,1.0,0.0,0.0,0.7400950207571672,0.0,0.7400950207571672,0.0,0.0,0.0,0.0,0.0,0.25990497924283285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0,1,0,-0.436373297841333,1,0,0.4603669843261266,-0.25597583311026684,78.58249633170786,7,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3451922084942105,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6548077915057895,0.3451922084942105,0.0,0.0,0.6548077915057895,0.3451922084942105,1.0,0.0,0.0,0.0,0.0,1
0,0,0,0,-0.18887535460394989,1,1,0.6414437261603972,0.05302306760705633,86.64864810450234,4,1,0,1,0.0,0.9174858431319902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08251415686800978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,0,1,0,-0.60089444939911,1,1,1.2072550496857464,-0.22955690922947755,100.09230807736432,6,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,0,0,0,-0.8747139760642784,1,1,0.17644315038089192,-0.6839391639042379,67.21259835729508,2,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5300117318420634,0.0,0.0,0.4699882681579366,0.0,1
0,0,1,0,-0.8017617694356085,0,0,-0.6183196154711925,-0.7403184434012161,47.78702188223199,3,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8901411373960146,0.0,0.0,0.10985886260398536,0.0,1
0,0,0,0,0.011159284677187964,1,1,0.4267239010950471,0.04465526207724513,72.9622339071172,3,1,0,1,0.0,0.7077213502675275,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7077213502675275,0.29227864973247253,0.0,0.0,0.0,1
1,0,0,0,0.5678298295087845,1,0,0.6880167155342817,0.7503957973179546,85.9562233559225,4,0,0,0,0.0,0.06220322616470275,1.0,0.0,0.0,0.9377967738352972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06220322616470275,0.9377967738352972,0.0,0.0,1.0,0.0,0.0,1
0,0,0,0,-1.2774445836787656,1,0,-1.4577845790646555,-0.9981931790363979,20.9,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-0.8330330194705686,0,0,-1.1829687675987832,-0.8719415506570682,25.753955111819018,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921584092280832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-0.6884722934232504,1,1,1.5274741436279426,-0.2529363906500121,110.79460983327607,8,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3690782097708366,0.6309217902291634,0.0,0.6309217902291634,0.0,0.0,0.3690782097708366,0.0,1
0,0,1,0,-1.0416454299566278,1,0,0.7526178644504896,-0.7239775710121767,94.45810664032913,4,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5523265745895817,0.0,1.0,0.0,0.4476734254104183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-0.8896655111975602,1,0,-0.16356768766884883,-0.7256921536133186,60.576148832003746,4,0,0,0,0.0,0.13427485090227553,0.0,0.0,0.0,0.0,0.0,0.13427485090227553,0.0,0.0,0.0,1.0,0.0,0.8657251490977245,0.0,0.0,0.8657251490977245,0.0,0.0,0.8657251490977245,0.13427485090227553,0.0,0.0,0.0,1.0,0.0,1
0,0,1,1,-1.2774445836787656,1,0,-1.5044387831378545,-0.998812896311125,19.496272466837553,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,0.5021738725335565,1,1,1.3105790744356443,0.97847822618436,100.65633083951236,7,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5296597239456199,0.0,0.0,0.0,0.4703402760543801,0.5296597239456199,0.0,0.0,1
1,1,0,0,-1.2774445836787656,1,1,0.16498713499661266,-0.9766375725456226,69.72581067058871,2,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-1.2367733752326364,1,1,0.970074759846959,-0.925166873089572,93.24173708330139,5,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-1.251352630519708,1,0,0.781719306001007,-0.9450793184178539,86.30631863834051,4,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203796672648922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,1,0,1.4446108081920395,1,1,0.3789044669714783,1.3287805600220193,77.9987404452232,7,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9237607820264355,0.0,0.07623921797356448,0.0,1.0,0.9237607820264355,0.07623921797356448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,-1.096214843606674,1,0,-0.16968160995357384,-0.8511454949725015,64.97705051445966,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.725296184952108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.274703815047892,0.0,0.274703815047892,0.0,0.0,0.0,0.725296184952108,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-0.7609643529389658,1,1,0.03670167068677857,-0.6134534208367635,65.22928168375259,5,1,0,0,0.0,0.8069654908839936,0.0,0.0,0.0,0.0,0.0,0.1930345091160064,0.0,0.8069654908839936,0.0,0.0,0.0,0.1930345091160064,0.0,1.0,0.0,0.0,0.8069654908839936,0.0,0.0,0.8069654908839936,0.0,0.0,0.1930345091160064,0.0,1
0,0,1,0,0.6590974841254232,0,1,-0.32429233735892615,0.16665015690166685,54.87564208614458,5,0,0,1,1.0,0.0,0.0,0.0,0.0,0.45966487040266124,0.0,0.5403351295973388,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.45966487040266124,0.5403351295973388,0.0,1.0,0.0,0.45966487040266124,0.0,0.0,0.0,0.0,1
0,0,0,0,-1.2774445836787656,1,0,-1.4955620203429212,-0.9986949844668024,19.763355714491926,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-1.044065428663368,1,1,0.5299973008041733,-0.7597413777833146,83.28601184089851,3,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,1,0,1.453210227398679,0,0,-0.5133893306579972,0.48025830566771854,49.54302460547546,4,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9561000573569949,0.0,1.0,0.0,0.0,0.0,0.0,0.04389994264300512,0.0,1
0,0,0,0,-1.1552834925186746,1,0,-0.6448995455754042,-0.9209024032685154,48.99301907476527,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-0.9246687992244266,1,1,1.2894781383145224,-0.56388838377487,103.93160003565333,6,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4455416387418909,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,1,0,-0.7935779723512703,1,1,1.111973092511923,-0.373933255888529,111.28101156170162,6,0,1,0,0.0,1.0,1.0,0.0,0.0,0.7908145345920722,0.0,0.20918546540792782,0.0,0.20918546540792782,0.0,0.7908145345920722,0.0,1.0,0.0,0.20918546540792782,0.0,0.0,0.7908145345920722,0.0,0.0,0.20918546540792782,0.0,0.0,0.7908145345920722,0.0,1
0,0,1,0,-0.463020230066047,1,1,0.15158171509302384,-0.3525281132899173,70.64079359572212,2,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9500209713403213,0.0,0.0,0.04997902865967874,0.0,1
0,0,1,0,0.3220572608193334,0,0,-1.0277365048102416,-0.3947370102269534,34.466026955769465,3,0,0,0,1.0,0.0,0.0,0.0,0.0,0.15635033594817627,0.0,0.8436496640518237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8436496640518237,0.0,0.0,0.0,0.8436496640518237,0.0,0.0,1.0,0.0,0.0,1
0,0,0,1,-1.258298407351489,1,1,-0.15822807073613143,-0.9680104247550751,60.04061690336288,5,0,0,1,0.0,0.018807470835884188,0.0,0.0,0.0,0.9811925291641158,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018807470835884188,0.9811925291641158,0.0,1
0,0,1,0,-0.46303730927815856,1,1,1.3587923089543892,-0.013724627587417802,107.1823401326435,7,0,1,1,0.0,1.0,1.0,0.0,0.0,0.20685712600326056,0.0,0.0,0.0,1.0,0.0,0.7931428739967394,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,0,0,0,-1.2476749278310721,1,1,0.9881594646848592,-0.935858054363415,93.78907705071028,5,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14621507829533298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,0.46095896292877414,0,1,-0.6263975314893513,-0.13672599118994475,45.148070240155995,3,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24197713031704537,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7580228696829546,0.0,0.24197713031704537,0.0,1
1,0,0,0,-1.1927972884829845,0,0,-0.38075716770769785,-0.9220747921041657,62.83267212812757,3,1,0,0,0.039373024486800245,0.0,0.0,0.0,0.0,0.0,0.0,0.039373024486800245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039373024486800245,0.0,0.0,0.9606269755131998,0.0,0.039373024486800245,0.0,0.0,0.0,1.0,0.0,1
0,1,0,0,0.7598254666511446,0,0,-0.33551927996502806,0.20826285502686667,53.97962431268517,5,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19692570445342839,0.8030742955465716,0.0,0.0,0.8030742955465716,0.19692570445342839,0.0,0.0,1
0,0,0,0,-0.8761743338425132,1,1,1.1563835297875324,-0.5146804810783667,102.82306202761046,6,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-1.2774445836787656,1,1,0.33870407093238497,-0.9743300551792746,74.95259035301703,3,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-1.2774445836787656,1,0,-1.482007853420236,-0.9985149417128131,20.171172280574606,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-1.1952360221388654,1,1,-0.30610172053566775,-0.9202819181597958,65.38199768100193,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018856268208178095,0.0,0.0,0.0,0.0,0.0,0.018856268208178095,0.0,1.0,0.0,0.0,0.0,0.9811437317918219,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-1.0223340469317834,1,1,-0.1598991504143681,-0.8129909979397789,60.43476988978355,4,0,0,1,0.0,0.43046022043289633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5695397795671037,0.0,0.5695397795671037,0.0,0.43046022043289633,0.5695397795671037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-1.1357004004215954,1,0,0.36071607090041596,-0.8439773802313425,82.56648867659906,3,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-1.0457859318639358,1,0,1.1326185666276412,-0.7048525960185912,102.46396105971203,5,1,1,1,0.0,0.5630041143343791,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-1.2774445836787656,1,0,0.17783157786036227,-0.9764669572005527,70.11227312245454,2,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,0,1,1,-1.2714927681048296,1,0,0.7998810147542353,-0.962393396402973,89.08666264624325,4,1,0,0,0.0,0.07308156202701499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926918437972985,0.0,1.0,0.0,0.0,0.0,0.0,0.926918437972985,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-0.8802046709462824,1,1,-0.654880338855615,-0.8012780530729942,43.427332407277476,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223432646172461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-1.113796683465607,1,1,1.0439665624943828,-0.8064700087496101,90.69119918712643,5,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01882216323770547,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9811778367622945,0.01882216323770547,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-1.254220825743305,1,0,-0.46386558218617396,-0.9718810916598002,51.04258073733779,3,1,0,0,0.0,0.19010764978372763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098923502162724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-1.1522681969382589,1,1,-0.6276984627441229,-0.9303392071409583,42.455676509680686,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7925951162883833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,0.7660743915554468,1,0,1.0861210335505624,1.1664149187661976,96.20579330625337,6,0,1,1,0.0,1.0,1.0,0.0,0.0,0.09210120622038065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9078987937796194,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0,1,0,0.7224382218371594,1,0,1.365657639872128,1.35650721230456,106.8499425170704,7,0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9437015928202208,0.056298407179779186,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0,0,0,-1.2774445836787656,1,1,0.4909070833330947,-0.9723083116317428,79.53206102198244,3,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,0.24668575984313307,1,1,1.3900861753704812,0.8010408615927653,106.55830598703099,7,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.47854036127852806,0.0,0.0,0.0,1.0,0.0,0.0,1
0,0,0,0,0.6364125111626608,1,1,1.371768059144067,1.2360798280200302,105.8702746424295,7,0,1,0,0.0,1.0,1.0,0.0,0.0,0.022692092008496312,0.0,1.0,0.0,0.9773079079915037,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0,0,0,0,-0.14715681615454024,1,1,1.1464262223602657,0.2745640271009643,100.97273302619212,6,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573102071344389,0.0,0.24268979286556114,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,0,0,0,-1.243307539645444,1,0,-1.484124299299017,-0.9937872045981591,16.963760731533167,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,1,0,0,-0.1009234045270905,1,1,-0.20701610629838843,-0.22739830854584436,59.05435189740553,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.52309989353203,0.0,0.52309989353203,0.0,0.47690010646797,0.0,0.0,0.0,0.47690010646797,0.0,0.0,0.0,0.0,0.52309989353203,0.0,0.0,0.47690010646797,0.0,0.52309989353203,0.0,0.0,1
1,1,0,0,-0.24050131240492473,1,1,1.0251010736198958,0.06328254797802921,91.68398355384143,5,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28166882462799603,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28166882462799603,0.0,0.718331175372004,0.0,0.0,1
0,1,0,0,-0.1377076127468251,1,1,1.2940098178442607,0.31907163838068703,103.60812400448516,7,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,0,1,0,-1.251358500400081,1,0,0.3844211926802065,-0.9523982607716491,76.00781544493533,3,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,0,0,-0.11013018555519095,1,1,0.8936674153630381,0.19404197717136434,91.73170164555188,4,1,1,1,0.0,0.33339952095338077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0,0,0,0,0.8589207007481473,1,1,1.5469752178588512,1.673499501657734,113.60611379664145,8,0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8373002561914341,0.0,0.1626997438085659,0.0,1.0,0.0,1.0,0.0,1.0,0.8373002561914341,0.1626997438085659,1.0,0.0,0.0,0.0,0.8373002561914341,0.0,0.0,0.0,1
1,0,0,0,-1.1623921863991493,1,0,-0.6571572708313786,-0.9311273282758362,45.219946247402525,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,0,1,0,1.448565595763967,1,1,1.2889588033491826,2.0450691525247575,101.79817536522934,7,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,-0.8499257335602123,1,1,1.1102896166591965,-0.4911905547922925,101.69597482172426,5,1,1,1,0.0,0.4988956645359419,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,0,0,0,-1.2367242199587352,1,0,-0.32934396425925305,-0.9614256639558898,52.09122524033732,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9878968832238926,0.0,1.0,0.0,0.0,0.0,0.012103116776107425,0.0,0.0,0.0,0.0,0.0,0.0,0.012103116776107425,0.0,0.9878968832238926,0.0,0.0,0.0,1.0,0.0,1
1,0,1,0,-0.9909298386450289,1,0,0.3419169661025145,-0.7267195775234869,79.11933373446138,3,0,0,1,0.0,0.0,1.0,0.0,0.0,0.9909615309207078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009038469079292177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
